paper_id,question
http://arxiv.org/abs/2211.07098v4,Which types of missing facts are targeted for knowledge base completion in this research?
http://arxiv.org/abs/2211.07098v4,What future applications or extensions of this approach are suggested by the authors?
http://arxiv.org/abs/2211.06807v1,What is the proposed method for knowledge base completion described in the paper?
http://arxiv.org/abs/2211.06807v1,How does instance-based learning provide interpretability in knowledge base completion?
http://arxiv.org/abs/2211.06807v1,What are IBL rules and how do they differ from traditional semantic compatibility in rule-based models?
http://arxiv.org/abs/2211.06807v1,What experiments were conducted to validate the effectiveness of the IBL model?
http://arxiv.org/abs/2211.06807v1,What insights does the paper provide regarding the function of rule-based KBC models?
http://arxiv.org/abs/2211.00989v1,What heuristics does the paper propose to delineate real-world changes from data corrections in Knowledge Bases?
http://arxiv.org/abs/2211.00989v1,How does the paper evaluate the stability of entities and properties in different Wikidata domains?
http://arxiv.org/abs/2211.00989v1,"What are the key findings related to the prediction of stability in entity properties, including the achieved F1 score?"
http://arxiv.org/abs/2211.00989v1,In what ways does this study differentiate between stable and unstable entities and properties within Knowledge Bases?
http://arxiv.org/abs/2211.00989v1,What limitations or areas for future research does the paper identify regarding Knowledge Base stability?
http://arxiv.org/abs/2212.13908v1,What alternative ranking approach is proposed to address misconceptions in distance-based ranking of intuitionistic fuzzy sets?
http://arxiv.org/abs/2212.13908v1,How does the HyperVolume based Assessment (HVAS) method extend the capabilities of traditional multicriteria decision-making methods?
http://arxiv.org/abs/2212.13908v1,What mathematical proof does the paper provide regarding the validity of distance-based ranking assumptions?
http://arxiv.org/abs/2212.13908v1,"In what way are the results of the HVAS method compared to TOPSIS, VIKOR, and CODAS in the context of Turkey's energy alternatives?"
http://arxiv.org/abs/2212.13908v1,What are the implications of using non-linear distance functions in the ranking of intuitionistic fuzzy sets?
http://arxiv.org/abs/2302.08198v1,What are the three linked features included in the designed TKB structure?
http://arxiv.org/abs/2302.08198v1,How does the paper describe the use of terms within the context of a specific domain?
http://arxiv.org/abs/2302.08198v1,What modeling criteria are defined at the conceptual level in the study?
http://arxiv.org/abs/2302.08198v1,In what way does the paper compare TKBs to ontologies?
http://arxiv.org/abs/2302.08198v1,What applications of TKB are suggested for the development of AI systems?
http://arxiv.org/abs/2305.04154v1,What are the two kinds of production rules proposed in the paper?
http://arxiv.org/abs/2305.04154v1,How does the Score rule engine enhance the capabilities of the Scone knowledge base system?
http://arxiv.org/abs/2305.04154v1,What is the purpose of the Score rule engine in relation to intelligent agents?
http://arxiv.org/abs/2305.04154v1,What methods are implemented to check and fire rules in a large knowledge base?
http://arxiv.org/abs/2305.04154v1,How does the Score rule engine fit within the context of planning systems built on Scone?
http://arxiv.org/abs/2306.14722v1,What is the main problem addressed by FC-KBQA in knowledge base question answering?
http://arxiv.org/abs/2306.14722v1,How does the Fine-to-Coarse Composition framework improve generalization and executability in KBQA?
http://arxiv.org/abs/2306.14722v1,"What datasets were used to demonstrate the performance of FC-KBQA, and what were the results?"
http://arxiv.org/abs/2306.14722v1,How does the execution speed of FC-KBQA compare to baseline methods in KBQA?
http://arxiv.org/abs/2306.14722v1,What are the specific components extracted from the knowledge base to formulate logical expressions in FC-KBQA?
http://arxiv.org/abs/2307.11519v1,What multimodal approach does this paper propose for hate speech detection from video content?
http://arxiv.org/abs/2307.11519v1,How do the authors address the limitations of converting audio and video to text for detecting hate speech?
http://arxiv.org/abs/2307.11519v1,What machine learning and natural language processing techniques are employed in this research?
http://arxiv.org/abs/2307.11519v1,How does this study’s approach to hate speech detection compare to traditional single modality models?
http://arxiv.org/abs/2307.11519v1,"What features are extracted from audio, text, and images to improve hate speech detection accuracy?"
http://arxiv.org/abs/2306.03409v1,What properties of the convex hull of the non-dominated front are established in this paper?
http://arxiv.org/abs/2306.03409v1,How does the runtime analysis of MOEA/D for the multi-objective minimum weight base problem enhance its performance compared to GSEMO?
http://arxiv.org/abs/2306.03409v1,What experimental results were obtained from testing MOEA/D on random bi-objective minimum spanning tree instances?
http://arxiv.org/abs/2306.03409v1,What are the implications of finding all extreme points within expected fixed-parameter polynomial time in the oracle model?
http://arxiv.org/abs/2306.03409v1,What is the significance of the decomposition setting for the MOEA/D algorithm in solving the discussed problem?
http://arxiv.org/abs/2312.10417v3,What is the primary innovation introduced by M^2ConceptBase in multimodal knowledge bases?
http://arxiv.org/abs/2312.10417v3,How does the context-aware multimodal symbol grounding approach function in aligning concept-image and concept-description pairs?
http://arxiv.org/abs/2312.10417v3,What metrics support the claim of over 95% alignment accuracy in M^2ConceptBase?
http://arxiv.org/abs/2312.10417v3,In what way does M^2ConceptBase enhance the performance of VQA models specifically on the OK-VQA task?
http://arxiv.org/abs/2312.10417v3,What are the implications of M^2ConceptBase for improving concept understanding in multimodal large language models?
http://arxiv.org/abs/2406.13046v3,What is the main innovation introduced by the authors in Bayesian-LoRA for fine-tuning Large Language Models?
http://arxiv.org/abs/2406.13046v3,How do the optimal rank values and quantization levels improve performance in Bayesian-LoRA compared to traditional LoRA methods?
http://arxiv.org/abs/2406.13046v3,What benchmark was used to validate the effectiveness of Bayesian-LoRA in the study?
http://arxiv.org/abs/2406.13046v3,In what ways does Bayesian-LoRA reduce energy consumption during the fine-tuning process?
http://arxiv.org/abs/2406.13046v3,How does the performance of Bayesian-LoRA compare with existing baseline methods based on the results presented in the paper?
http://arxiv.org/abs/2407.01916v1,What is the main focus of the proposed manipulation method in this paper?
http://arxiv.org/abs/2407.01916v1,How does the game-theoretic perspective contribute to understanding the adversarial manipulation of ranking?
http://arxiv.org/abs/2407.01916v1,What sequential manipulation policies are formulated under the Bayesian decision framework?
http://arxiv.org/abs/2407.01916v1,What empirical results support the effectiveness of the proposed manipulation method?
